CNT;TEMP;PRES;resitance
1893;16.39;1035.88;4095
1894;16.39;1035.61;4095
1895;16.39;1035.74;4095
1896;16.41;1035.65;4095
1897;16.41;1035.51;4095
1898;16.41;1035.65;4095
1899;16.42;1035.97;4095
1900;16.41;1035.65;4095
1901;16.41;1035.79;4095
1902;16.42;1035.56;4095
1903;16.42;1035.69;4095
1904;16.42;1035.42;4095
1905;16.44;1035.74;4095
1906;16.44;1035.60;3986
1907;16.42;1035.15;3880
1908;16.42;1034.19;3787
1909;16.49;1034.36;3824
1910;16.55;1034.36;3839
1911;16.59;1034.44;3831
1912;16.64;1034.58;3837
1913;16.69;1035.94;3860
1914;16.65;1035.17;3799
1915;16.69;1035.12;3811
1916;16.70;1035.16;3819
1917;16.72;1035.20;3798
1918;16.72;1034.79;3826
1919;16.75;1035.15;3824
1920;16.75;1035.15;3758
1921;16.77;1035.47;3815
1922;16.79;1035.38;3799
1923;16.79;1035.38;3819
1924;16.81;1035.56;3845
1925;16.81;1035.97;4095
1926;16.84;1037.16;4095
1927;16.82;1036.98;4095
1928;16.82;1036.70;4095
1929;16.81;1036.25;4095
1930;16.81;1036.11;4095
1931;16.81;1035.84;4095
1932;16.79;1036.07;4095
1933;16.81;1036.11;4095
1934;16.79;1036.07;4095
1935;16.79;1036.20;4095
1936;16.77;1036.16;4095
1937;16.79;1036.07;4095
1938;16.79;1035.93;4095
1939;16.77;1035.88;4095
1940;16.77;1035.88;4095
1941;16.75;1035.70;4095
1942;16.77;1036.02;4095
1943;16.77;1036.02;4095
1944;16.77;1035.88;4095
1945;16.75;1035.84;4095
1946;16.75;1035.70;4095
1947;16.74;1035.66;4095
1948;16.74;1035.80;4095
1949;16.74;1035.80;4095
1950;16.74;1035.80;4095
1951;16.74;1035.93;4095
1952;16.72;1035.75;4095
1953;16.70;1035.57;4095
1954;16.72;1035.75;4095
1955;16.72;1036.16;4095
1956;16.72;1035.89;4095
1957;16.72;1035.89;4095
1958;16.70;1035.71;4095
1959;16.70;1035.71;4095
1960;16.69;1035.80;4095
1961;16.69;1035.53;4095
1962;16.69;1035.80;4095
1963;16.69;1035.67;4095
1964;16.67;1035.48;4095
1965;16.67;1035.62;4095
1966;16.67;1035.48;4095
1967;16.69;1035.80;4095
1968;16.67;1035.76;4095
1969;16.69;1035.94;4095
1970;16.67;1035.90;4095
1971;16.67;1035.76;4095
1972;16.69;1035.80;4095
1973;16.67;1035.62;4095
1974;16.67;1036.03;4095
1975;16.67;1036.17;4095
1976;16.67;1036.03;4095
1977;16.69;1035.94;4095
1978;16.69;1035.80;4095
1979;16.69;1035.80;4095
1980;16.69;1035.67;4095
1981;16.69;1035.53;4095
1982;16.70;1035.71;4095
1983;16.70;1035.85;4095
1984;16.69;1035.25;4095
1985;16.69;1035.53;4095
1986;16.69;1035.53;4095
1987;16.69;1035.53;4095
1988;16.69;1035.80;4095
1989;16.69;1035.80;4095
1990;16.69;1036.08;4095
1991;16.69;1035.94;4095
1992;16.69;1036.08;4095
1993;16.69;1036.08;4095
1994;16.69;1035.80;4095
1995;16.69;1035.67;4095
1996;16.67;1035.76;4095
1997;16.67;1035.76;4095
1998;16.69;1035.94;4095
1999;16.69;1035.94;4095
2000;16.69;1035.67;4095
2001;16.69;1035.94;4095
2002;16.69;1035.94;4095
2003;16.69;1036.21;4095
2004;16.69;1036.08;4095
2005;16.69;1035.94;4095
2006;16.67;1035.76;4095
2007;16.69;1036.08;4095
2008;16.69;1036.08;4095
2009;16.69;1036.08;4095
2010;16.69;1035.80;4095
2011;16.69;1035.80;4095
2012;16.70;1035.85;4095
2013;16.69;1035.80;4095
2014;16.70;1035.85;4095
2015;16.70;1035.85;4095
2016;16.69;1036.21;4095
2017;16.69;1036.49;4095
2018;16.69;1036.21;4095
2019;16.69;1036.08;4095
2020;16.70;1035.98;4095
2021;16.70;1035.85;4095
2022;16.69;1035.94;4095
2023;16.70;1035.85;4095
2024;16.70;1035.71;4095
2025;16.70;1035.71;4095
2026;16.70;1035.71;4095
2027;16.69;1035.80;4095
2028;16.70;1036.39;4095
2029;16.70;1036.26;4095
2030;16.70;1036.53;4095
2031;16.72;1036.71;4095
2032;16.72;1036.16;4095
2033;16.72;1036.16;4095
2034;16.70;1035.30;4095
2035;16.74;1035.93;4095
2036;16.75;1035.84;4095
2037;16.75;1035.98;4095
2038;16.77;1035.88;4095
2039;16.75;1035.84;4095
2040;16.77;1035.88;4095
2041;16.77;1036.02;4095
2042;16.77;1036.02;4095
2043;16.77;1036.02;4095
2044;16.77;1035.88;4095
2045;16.75;1035.84;4095
2046;16.77;1035.88;4095
2047;16.77;1036.02;4095
2048;16.75;1036.11;4095
2049;16.75;1035.98;4095
2050;16.75;1035.98;4095
2051;16.75;1035.70;4095
2052;16.75;1036.11;4095
2053;16.75;1035.98;4095
2054;16.75;1036.11;4095
2055;16.74;1036.21;4095
2056;16.74;1035.93;4095
2057;16.72;1036.30;4095
2058;16.72;1036.03;4095
2059;16.72;1036.03;4095
2060;16.72;1036.16;4095
2061;16.72;1036.16;4095
2062;16.72;1036.16;4095
2063;16.72;1036.03;4091
2064;16.72;1036.30;4095
2065;16.70;1035.98;4095
2066;16.72;1036.03;4095
2067;16.72;1036.16;4095
2068;16.70;1035.98;4095
2069;16.72;1036.30;4095
2070;16.70;1035.98;4095
2071;16.70;1036.26;4095
2072;16.69;1036.08;4095
2073;16.70;1036.26;4095
2074;16.70;1035.98;4095
2075;16.70;1035.85;4095
2076;16.72;1036.03;4095
2077;16.70;1035.98;4095
2078;16.72;1036.03;4095
2079;16.72;1036.03;4095
2080;16.72;1035.62;4095
2081;16.74;1036.07;4095
2082;16.74;1035.80;4095
2083;16.75;1035.98;4095
2084;16.74;1036.62;4095
2085;16.72;1036.58;4095
2086;16.72;1036.71;4095
2087;16.74;1036.35;4095
2088;16.75;1036.25;4095
2089;16.75;1036.25;4095
2090;16.75;1036.25;4091
2091;16.70;1034.61;3971
2092;16.77;1036.71;3887
2093;16.74;1035.80;3721
2094;16.75;1035.84;3843
2095;16.81;1036.66;4095
2096;16.82;1037.25;4095
2097;16.81;1036.79;4095
2098;16.81;1036.79;4095
2099;16.81;1036.38;4095
2100;16.81;1036.25;4095
2101;16.81;1036.38;4095
2102;16.81;1036.25;4095
2103;16.81;1036.11;4095
2104;16.81;1036.11;4095
2105;16.81;1036.25;4095
2106;16.81;1036.25;4095
2107;16.81;1036.38;4095
2108;16.79;1036.07;4095
2109;16.79;1036.07;4095
2110;16.81;1035.97;4095
2111;16.79;1036.07;4095
2112;16.81;1036.11;4095
2113;16.79;1035.79;4095
2114;16.81;1035.97;4095
2115;16.81;1035.97;4095
2116;16.79;1036.07;4095
2117;16.81;1036.11;4095
2118;16.79;1035.93;4095
2119;16.81;1036.52;4095
2120;16.81;1036.25;4095
2121;16.81;1036.25;4095
2122;16.81;1036.11;4095
2123;16.81;1036.25;4095
2124;16.81;1036.25;4095
2125;16.79;1036.20;4095
2126;16.79;1036.07;4095
2127;16.79;1036.07;4095
2128;16.79;1036.07;4095
2129;16.79;1036.07;4043
2130;16.77;1035.88;4095
2131;16.81;1036.25;4095
2132;16.81;1036.11;4095
2133;16.79;1035.79;4095
2134;16.81;1036.11;4095
2135;16.81;1035.70;4095
2136;16.81;1036.25;4095
2137;16.81;1035.97;4095
2138;16.82;1036.02;4095
2139;16.82;1036.02;4095
2140;16.82;1036.02;4095
2141;16.82;1036.02;4095
2142;16.82;1036.15;4095
2143;16.84;1036.06;4095
2144;16.84;1036.06;4095
2145;16.84;1035.92;4095
2146;16.84;1036.06;4095
2147;16.86;1035.97;4095
2148;16.84;1036.33;4095
2149;16.84;1036.06;4095
2150;16.86;1036.24;4095
2151;16.84;1036.20;4095
2152;16.84;1035.92;4095
2153;16.86;1036.38;4095
2154;16.86;1036.24;4095
2155;16.84;1036.06;4095
2156;16.86;1036.38;4095
2157;16.86;1036.38;4095
2158;16.86;1036.24;4095
2159;16.84;1036.06;4095
2160;16.84;1036.06;4095
2161;16.86;1036.24;4095
2162;16.86;1036.38;4095
2163;16.86;1036.24;4095
2164;16.86;1036.38;4095
2165;16.87;1036.28;4095
2166;16.86;1036.24;4095
2167;16.86;1036.38;4095
2168;16.86;1036.38;4095
2169;16.87;1036.42;4095
2170;16.87;1036.15;4095
2171;16.87;1036.42;4095
2172;16.87;1036.15;4095
2173;16.87;1036.01;4095
2174;16.87;1036.15;4095
2175;16.89;1036.33;4095
2176;16.87;1036.15;4095
2177;16.87;1036.15;4095
2178;16.87;1036.15;4095
2179;16.87;1036.28;4095
2180;16.87;1036.15;4095
2181;16.89;1036.19;4095
2182;16.87;1036.15;4095
2183;16.89;1036.33;4095
2184;16.89;1036.33;4095
2185;16.89;1036.33;4095
2186;16.89;1036.19;4095
2187;16.87;1036.15;4095
2188;16.89;1036.19;4095
2189;16.87;1036.15;4095
2190;16.87;1036.01;4095
2191;16.87;1036.15;4095
2192;16.87;1036.15;4095
2193;16.89;1036.33;4095
2194;16.87;1036.28;4095
2195;16.87;1036.28;4095
2196;16.87;1036.15;4095
2197;16.89;1036.19;4095
2198;16.87;1036.28;4095
2199;16.87;1036.28;4095
2200;16.87;1036.42;4095
2201;16.86;1036.24;4095
2202;16.87;1036.28;4095
2203;16.86;1036.24;4095
2204;16.86;1036.24;4095
2205;16.87;1036.28;4095
2206;16.87;1036.28;4095
2207;16.86;1036.24;4095
2208;16.86;1036.38;4095
2209;16.86;1036.24;4095
2210;16.86;1036.38;4095
2211;16.86;1036.38;4095
2212;16.86;1036.38;4095
2213;16.86;1036.51;4095
2214;16.86;1036.38;4095
2215;16.86;1036.24;4095
2216;16.86;1036.24;4095
2217;16.86;1036.38;4095
2218;16.86;1036.38;4095
2219;16.87;1036.28;4095
2220;16.86;1036.38;4095
2221;16.86;1036.24;4095
2222;16.87;1036.42;4095
2223;16.87;1036.42;4095
2224;16.86;1036.38;4095
2225;16.86;1036.24;4095
2226;16.86;1036.24;4095
2227;16.86;1036.51;4095
2228;16.87;1036.15;4095
2229;16.87;1036.42;4095
2230;16.87;1036.28;4095
2231;16.87;1036.28;4095
2232;16.87;1036.42;4095
2233;16.87;1036.28;4095
2234;16.87;1036.42;4095
2235;16.87;1036.28;4095
2236;16.89;1036.33;4095
2237;16.89;1036.33;4095
2238;16.87;1036.28;4095
2239;16.89;1036.33;4095
2240;16.89;1036.33;4095
2241;16.89;1036.33;4095
2242;16.89;1036.19;4095
2243;16.89;1036.46;4095
2244;16.89;1036.19;4095
2245;16.92;1036.37;4095
2246;16.92;1036.37;4095
2247;16.92;1036.51;4095
2248;16.89;1036.60;4095
2249;16.92;1036.51;4095
2250;16.92;1036.37;4095
2251;16.92;1036.37;4095
2252;16.92;1036.23;4095
2253;16.92;1036.51;4095
2254;16.89;1036.33;4095
2255;16.89;1036.46;4095
2256;16.89;1036.33;4095
2257;16.89;1036.33;4095
2258;16.89;1036.33;4095
2259;16.89;1036.33;4095
2260;16.87;1036.28;4095
2261;16.89;1036.46;4095
2262;16.89;1036.33;4095
2263;16.89;1036.33;4095
2264;16.89;1036.46;4095
2265;16.89;1036.46;4095
2266;16.87;1036.15;4095
2267;16.87;1036.15;4095
2268;16.89;1036.33;4095
2269;16.87;1036.15;4095
2270;16.87;1036.28;4095
2271;16.89;1036.60;4095
2272;16.87;1036.15;4095
2273;16.87;1036.15;4095
2274;16.87;1036.28;4095
2275;16.87;1036.15;4095
2276;16.89;1036.60;4095
2277;16.87;1036.83;4095
2278;16.87;1036.56;4095
2279;16.86;1036.38;4095
2280;16.87;1036.28;4095
2281;16.87;1036.28;4095
2282;16.86;1036.38;4095
2283;16.86;1036.24;4095
2284;16.87;1036.42;4095
2285;16.86;1036.38;4095
2286;16.87;1036.56;4095
2287;16.86;1036.38;4095
2288;16.87;1036.56;4095
2289;16.86;1036.38;4095
2290;16.84;1036.61;4095
2291;16.86;1036.51;4095
2292;16.86;1036.51;4095
2293;16.86;1036.51;4095
2294;16.86;1036.38;4095
2295;16.86;1036.24;4095
2296;16.86;1036.38;4095
2297;16.86;1036.38;4095
2298;16.86;1036.51;4095
2299;16.86;1036.24;4095
2300;16.86;1036.38;4095
2301;16.86;1036.38;4095
2302;16.86;1036.38;4095
2303;16.86;1036.51;4095
2304;16.84;1036.47;4095
2305;16.86;1036.38;4095
2306;16.86;1036.38;4095
2307;16.86;1036.24;4095
2308;16.84;1035.65;4095
2309;16.89;1036.33;4095
2310;16.89;1036.33;4095
2311;16.89;1036.19;4095
2312;16.89;1036.33;4095
2313;16.89;1036.19;4095
2314;16.92;1036.23;4095
2315;16.89;1036.46;4095
2316;16.92;1036.51;4095
2317;16.92;1036.37;4095
2318;16.92;1036.37;4095
2319;16.92;1036.51;4095
2320;16.92;1036.37;4095
2321;16.92;1036.51;4095
2322;16.89;1036.46;4095
2323;16.92;1036.37;4095
2324;16.92;1036.51;4095
2325;16.92;1036.37;4095
2326;16.92;1036.51;4095
2327;16.89;1036.33;4095
2328;16.92;1036.23;4095
2329;16.92;1036.37;4095
2330;16.92;1036.23;4095
2331;16.89;1036.33;4095
2332;16.92;1036.37;4095
2333;16.89;1036.05;4095
2334;16.92;1036.51;4095
2335;16.92;1037.19;4095
2336;16.92;1037.19;4095
2337;16.92;1036.92;4095
2338;16.92;1036.65;4095
2339;16.92;1036.51;4095
2340;16.92;1036.51;4095
2341;16.92;1036.23;4095
2342;16.93;1036.83;4095
2343;16.92;1036.51;4095
2344;16.93;1036.55;4095
2345;16.93;1036.41;4095
2346;16.93;1036.41;4095
2347;16.93;1036.41;4095
2348;16.92;1036.23;3939
2349;16.92;1035.41;3763
2350;16.95;1036.05;3840
2351;16.97;1036.37;3793
2352;16.98;1036.41;3824
2353;16.98;1036.27;3890
2354;17.00;1036.86;3903
2355;17.00;1036.45;3834
2356;17.00;1036.32;3845
2357;17.02;1035.81;3789
2358;17.03;1035.72;3869
2359;17.05;1035.62;3827
2360;17.10;1036.03;3847
2361;17.14;1035.57;3847
2362;17.17;1035.79;3838
2363;17.20;1035.47;3776
2364;17.24;1035.69;3819
2365;17.27;1035.64;3839
2366;17.33;1035.63;3798
2367;17.35;1035.40;3773
2368;17.38;1035.49;3919
2369;17.42;1035.58;3857
2370;17.45;1035.53;3867
2371;17.50;1036.07;3856
2372;17.50;1035.66;3856
2373;17.53;1035.61;3790
2374;17.57;1035.69;3863
2375;17.58;1035.74;3888
2376;17.60;1035.64;3824
2377;17.64;1035.87;3845
2378;17.64;1035.73;3852
2379;17.67;1035.82;3831
2380;17.69;1035.59;3799
2381;17.72;1035.81;3844
2382;17.74;1035.72;3889
2383;17.77;1035.67;3899
2384;17.79;1035.57;3842
2385;17.83;1035.66;3887
2386;17.86;1035.61;3847
2387;17.90;1035.70;3888
2388;17.92;1036.15;3886
2389;17.95;1035.83;3876
2390;17.97;1035.73;3853
2391;18.02;1036.00;3883
2392;18.03;1035.77;3901
2393;18.07;1035.85;3911
2394;18.08;1035.48;3874
2395;18.12;1035.71;3827
2396;18.13;1035.89;3851
2397;18.17;1035.84;3826
2398;18.20;1035.93;3858
2399;18.22;1035.97;3932
2400;18.25;1036.06;3781
2401;18.27;1036.65;4095
2402;18.29;1037.38;3806
2403;18.29;1037.38;3788
2404;18.30;1037.15;3690
2405;18.29;1037.24;3821
2406;18.30;1037.15;3920
2407;18.30;1037.15;3503
2408;18.30;1036.60;3895
2409;18.30;1035.91;3906
2410;18.32;1035.82;3782
2411;18.32;1036.23;3861
2412;18.32;1036.23;3834
2413;18.34;1036.41;3827
2414;18.32;1035.95;3857
2415;18.34;1036.41;3807
2416;18.32;1035.95;3728
2417;18.34;1035.72;3839
2418;18.35;1035.49;3859
2419;18.37;1035.39;3947
2420;18.42;1035.80;3792
2421;18.42;1035.80;3676
2422;18.50;1036.94;3817
2423;18.47;1035.75;3792
2424;18.50;1035.83;3818
2425;18.50;1035.70;3951
2426;18.53;1036.06;3341
2427;18.57;1037.25;3889
2428;18.55;1036.79;3905
2429;18.55;1036.51;3867
2430;18.57;1036.70;3950
2431;18.57;1036.42;3818
2432;18.58;1036.60;3903
2433;18.60;1036.51;3903
2434;18.62;1036.14;4009
2435;18.63;1036.04;3889
2436;18.65;1036.09;3889
2437;18.68;1035.76;3856
2438;18.70;1035.80;3879
2439;18.70;1035.66;3898
2440;18.74;1035.75;3856
2441;18.74;1036.16;3842
2442;18.74;1036.30;3797
2443;18.72;1036.40;3822
2444;18.74;1036.99;3888
2445;18.70;1036.63;3835
2446;18.70;1037.04;3825
2447;18.67;1036.82;3895
2448;18.67;1036.82;3863
2449;18.67;1037.23;3847
2450;18.63;1036.87;3858
2451;18.63;1037.14;3870
2452;18.62;1037.10;3870
2453;18.60;1037.33;3775
2454;18.58;1037.56;3812
2455;18.57;1037.38;3790
2456;18.53;1037.57;3822
2457;18.53;1037.71;3834
2458;18.52;1037.67;3875
2459;18.50;1037.62;3759
2460;18.48;1037.58;3805
2461;18.47;1037.81;3831
2462;18.44;1037.63;3866
2463;18.42;1037.73;3824
2464;18.42;1037.73;3773
2465;18.40;1037.82;3825
2466;18.39;1037.78;3865
2467;18.35;1037.69;3844
2468;18.35;1037.83;3827
2469;18.34;1037.65;3763
2470;18.34;1037.65;3817
2471;18.32;1037.74;3833
2472;18.30;1037.56;3838
2473;18.29;1037.66;3936
2474;18.27;1037.61;3856
2475;18.24;1037.39;3810
2476;18.24;1037.66;3831
2477;18.20;1037.44;3856
2478;18.20;1037.58;3878
2479;18.19;1037.53;3830
2480;18.19;1037.53;3824
2481;18.15;1037.58;3824
2482;18.13;1037.68;3792
2483;18.12;1037.63;3821
2484;18.12;1037.50;3797
2485;18.10;1037.73;3854
2486;18.10;1037.59;3841
2487;18.08;1037.55;3854
2488;18.07;1037.64;3794
2489;18.05;1037.60;3909
2490;18.02;1037.10;4095
2491;18.05;1037.74;4095
2492;18.03;1036.87;4095
2493;18.03;1036.87;4095
2494;18.02;1036.41;4038
2495;18.00;1035.96;4095
2496;18.00;1036.78;4095
2497;17.98;1036.60;4095
2498;17.97;1036.42;4095
2499;17.95;1036.38;4095
2500;17.95;1036.51;4095
2501;17.93;1036.61;4095
2502;17.92;1036.43;4095
2503;17.92;1036.70;4095
2504;17.90;1036.38;4095
2505;17.90;1036.25;4095
2506;17.88;1036.48;4095
2507;17.88;1036.61;4095
2508;17.86;1036.85;4095
2509;17.85;1036.94;4095
2510;17.85;1036.53;4095
2511;17.83;1036.62;4095
2512;17.80;1036.44;4095
2513;17.83;1036.90;4095
2514;17.80;1036.85;4095
2515;17.80;1036.85;4095
2516;17.77;1036.77;4095
2517;17.77;1036.63;4095
2518;17.77;1036.49;4095
2519;17.75;1036.45;4095
2520;17.75;1036.59;4095
2521;17.75;1036.59;4095
2522;17.74;1036.54;4095
2523;17.72;1036.64;4095
2524;17.72;1036.64;4095
2525;17.70;1036.59;4095
2526;17.69;1036.55;4095
2527;17.69;1036.69;4095
2528;17.67;1036.51;4095
2529;17.65;1036.60;4095
2530;17.67;1036.64;4095
2531;17.65;1036.60;4095
2532;17.64;1036.42;4095
2533;17.64;1036.56;4095
2534;17.64;1036.56;4095
2535;17.62;1036.65;4095
2536;17.62;1036.37;4095
2537;17.60;1036.47;4095
2538;17.60;1036.61;4095
2539;17.58;1036.70;4095
2540;17.58;1036.70;4095
2541;17.57;1036.66;4095
2542;17.57;1036.52;4095
2543;17.55;1036.61;4095
2544;17.55;1036.61;4095
2545;17.52;1035.84;4095
2546;17.55;1036.61;4095
2547;17.53;1036.57;4095
2548;17.55;1036.61;4095
2549;17.53;1036.71;4095
2550;17.52;1036.66;4095
2551;17.52;1036.53;4095
2552;17.52;1036.80;4095
2553;17.52;1036.66;4095
2554;17.50;1036.48;4095
2555;17.50;1036.62;4095
2556;17.48;1036.30;4095
2557;17.48;1036.44;4095
2558;17.50;1036.34;4095
2559;17.50;1036.48;4095
2560;17.50;1036.48;4095
2561;17.48;1036.58;4095
2562;17.48;1036.58;4095
2563;17.48;1036.71;4095
2564;17.47;1036.81;4095
2565;17.47;1036.67;4095
2566;17.45;1036.63;4095
2567;17.45;1036.63;4095
2568;17.45;1036.63;4095
2569;17.45;1036.63;4095
2570;17.45;1036.76;4095
2571;17.43;1036.58;4095
2572;17.42;1036.68;4095
2573;17.43;1036.86;4095
2574;17.42;1036.68;4095
2575;17.42;1036.68;4095
2576;17.42;1036.68;4095
2577;17.42;1036.81;4095
2578;17.42;1036.68;4095
2579;17.42;1036.68;4095
2580;17.40;1036.36;4095
2581;17.42;1036.68;4095
2582;17.42;1036.54;4095
2583;17.43;1036.72;4095
2584;17.42;1036.54;4095
2585;17.43;1036.45;4095
2586;17.45;1036.63;4095
2587;17.43;1036.45;4095
2588;17.42;1036.40;4095
2589;17.43;1036.86;4095
2590;17.40;1037.04;4095
2591;17.42;1037.09;4095
2592;17.40;1036.91;4095
2593;17.42;1036.81;4095
2594;17.42;1036.81;4095
2595;17.42;1036.81;4095
2596;17.43;1036.99;4095
2597;17.42;1036.95;4095
2598;17.42;1036.81;4095
2599;17.42;1036.81;4095
2600;17.42;1036.68;4095
2601;17.40;1036.63;4095
2602;17.40;1036.63;4095
2603;17.40;1036.63;4095
2604;17.40;1036.77;4095
2605;17.38;1036.86;4095
2606;17.38;1036.86;4095
2607;17.38;1036.73;4095
2608;17.37;1036.55;4095
2609;17.37;1036.82;4095
2610;17.37;1036.96;4095
2611;17.35;1036.64;4095
2612;17.35;1036.78;4095
2613;17.35;1036.50;4095
2614;17.35;1036.50;4095
2615;17.37;1036.82;4095
2616;17.37;1036.82;4095
2617;17.37;1036.68;4095
2618;17.37;1036.96;4095
2619;17.35;1036.78;4095
2620;17.35;1036.91;4095
2621;17.35;1036.64;4095
2622;17.33;1036.60;4095
2623;17.35;1036.78;4095
2624;17.35;1036.50;4095
2625;17.37;1036.68;4095
2626;17.37;1036.27;4095
2627;17.38;1036.59;4095
2628;17.38;1036.73;4043
2629;17.37;1036.00;4095
2630;17.38;1036.59;4095
2631;17.38;1036.59;4095
2632;17.38;1036.73;4045
2633;17.38;1036.59;4095
2634;17.40;1036.77;4095
2635;17.38;1036.73;4095
2636;17.38;1036.86;4095
2637;17.38;1036.73;4095
2638;17.38;1036.86;4095
2639;17.38;1036.86;4095
2640;17.37;1036.82;4095
2641;17.38;1036.86;4095
2642;17.37;1036.82;4095
2643;17.37;1036.96;4095
2644;17.37;1036.82;4095
2645;17.35;1036.91;4095
2646;17.35;1036.78;4095
2647;17.35;1036.91;4095
2648;17.35;1036.91;4095
2649;17.33;1037.01;4095
2650;17.33;1036.87;4095
2651;17.33;1037.01;4095
2652;17.33;1036.87;4095
2653;17.33;1037.01;4095
2654;17.33;1036.73;4095
2655;17.33;1037.01;4095
2656;17.33;1037.01;4095
2657;17.30;1036.96;4095
2658;17.30;1036.96;4095
2659;17.30;1036.83;4095
2660;17.29;1036.78;4095
2661;17.30;1036.83;4095
2662;17.30;1036.83;4095
2663;17.29;1036.78;4095
2664;17.29;1036.78;4095
2665;17.29;1036.78;4095
2666;17.29;1036.78;4095
2667;17.29;1036.92;4095
2668;17.29;1037.06;4095
2669;17.29;1037.06;4095
2670;17.29;1036.78;4095
2671;17.29;1036.78;4095
2672;17.29;1036.78;4095
2673;17.29;1036.65;4095
2674;17.30;1036.69;4095
2675;17.33;1036.73;4095
2676;17.30;1036.69;4095
2677;17.33;1036.73;4095
2678;17.30;1036.41;4095
2679;17.35;1036.91;4095
2680;17.33;1036.60;4095
2681;17.33;1035.91;4095
2682;17.37;1036.68;4095
2683;17.37;1036.68;4095
2684;17.37;1036.68;4095
2685;17.37;1036.68;4095
2686;17.38;1036.86;4095
2687;17.37;1036.68;4095
2688;17.37;1036.55;4095
2689;17.37;1036.82;4095
2690;17.37;1036.82;4095
2691;17.37;1036.82;4095
2692;17.37;1036.96;4095
2693;17.37;1036.82;4095
2694;17.37;1036.96;4095
2695;17.35;1036.64;4095
2696;17.35;1036.78;4095
2697;17.35;1036.78;4095
2698;17.35;1036.64;4095
2699;17.35;1036.64;4095
2700;17.35;1036.23;4095
2701;17.38;1037.00;4095
2702;17.38;1036.73;4095
2703;17.38;1036.86;4095
2704;17.38;1037.00;4095
2705;17.38;1037.00;4095
2706;17.38;1037.00;3967
2707;17.35;1036.09;3856
2708;17.42;1037.91;4095
2709;17.42;1037.78;4095
2710;17.42;1037.50;4095
2711;17.40;1037.18;4095
2712;17.42;1037.09;4095
2713;17.40;1036.91;4095
2714;17.40;1037.18;4095
2715;17.40;1036.91;4095
2716;17.40;1037.04;4095
2717;17.40;1037.04;4095
2718;17.40;1036.91;4095
2719;17.38;1036.86;4095
2720;17.38;1036.86;4095
2721;17.38;1036.86;4095
2722;17.38;1037.00;4095
2723;17.37;1036.96;4095
2724;17.38;1036.86;4095
2725;17.38;1037.00;4095
2726;17.38;1037.00;4095
2727;17.38;1036.86;4095
2728;17.38;1036.86;4095
2729;17.37;1036.55;4095
2730;17.38;1036.73;4095
2731;17.38;1036.73;4095
2732;17.38;1036.86;4095
2733;17.38;1036.86;4095
2734;17.38;1036.86;4095
2735;17.40;1036.63;4095
2736;17.40;1037.04;4095
2737;17.42;1036.95;4095
2738;17.40;1036.50;4095
2739;17.42;1037.23;4095
2740;17.40;1036.91;4095
2741;17.40;1037.04;4095
2742;17.38;1037.00;4095
2743;17.40;1036.91;4095
2744;17.40;1036.91;4095
2745;17.40;1037.18;4095
2746;17.38;1036.86;4095
2747;17.40;1037.04;4095
2748;17.38;1037.00;4095
2749;17.38;1036.86;4095
2750;17.38;1036.86;4095
2751;17.38;1036.86;4095
2752;17.38;1036.86;4095
2753;17.38;1037.00;4095
2754;17.38;1036.86;4095
2755;17.38;1037.00;4095
2756;17.37;1036.96;4095
2757;17.38;1037.00;4095
2758;17.37;1036.82;4095
2759;17.37;1036.96;4095
2760;17.37;1036.82;4095
2761;17.37;1036.96;4095
2762;17.35;1037.05;4095
2763;17.37;1036.96;4095
2764;17.35;1036.91;4095
2765;17.35;1037.05;4095
2766;17.35;1037.05;4095
2767;17.37;1037.23;4095
2768;17.37;1037.37;4095
2769;17.35;1036.91;4095
2770;17.35;1036.91;4095
2771;17.35;1037.05;4095
2772;17.35;1037.05;4095
2773;17.35;1037.05;4095
2774;17.37;1037.10;4095
2775;17.37;1037.23;4095
2776;17.38;1037.00;4095
2777;17.37;1037.23;4095
2778;17.37;1036.96;4095
2779;17.37;1037.10;4095
2780;17.37;1037.23;4095
2781;17.37;1036.82;4095
2782;17.37;1036.96;4095
2783;17.37;1036.96;4095
2784;17.37;1036.96;4095
2785;17.38;1036.86;4095
2786;17.40;1036.91;4095
2787;17.40;1037.18;4095
2788;17.38;1037.28;4095
2789;17.38;1037.28;4095
2790;17.38;1037.28;4095
2791;17.40;1037.32;4095
2792;17.40;1037.18;4095
2793;17.42;1037.09;4095
2794;17.42;1037.09;4095
2795;17.42;1037.09;4095
2796;17.42;1036.95;4095
2797;17.42;1037.09;4095
2798;17.42;1037.23;4095
2799;17.40;1037.04;4095
2800;17.40;1037.04;4095
2801;17.38;1037.00;4095
2802;17.38;1037.00;4095
2803;17.38;1036.86;4095
2804;17.38;1037.00;4095
2805;17.38;1036.86;4095
2806;17.38;1036.86;4095
2807;17.38;1037.14;4095
2808;17.38;1036.86;4095
2809;17.38;1037.00;4095
2810;17.38;1037.00;4095
2811;17.37;1036.68;4095
2812;17.38;1037.00;4095
2813;17.37;1036.96;4095
2814;17.38;1037.00;4095
2815;17.37;1036.96;4095
2816;17.37;1036.96;4095
2817;17.37;1036.96;4095
2818;17.37;1036.96;4095
2819;17.37;1037.23;4095
2820;17.37;1037.23;4095
2821;17.35;1037.05;4095
2822;17.37;1037.10;4095
2823;17.37;1037.23;4095
2824;17.37;1037.10;4095
