CNT;TEMP;PRES;resitance
8394;13,40;1079,26;3991
8395;13,40;1079,67;3969
8396;13,40;1079,67;4080
8397;13,40;1078,72;4035
8398;13,40;1078,99;4053
8399;13,40;1079,13;4032
8400;13,40;1079,40;4016
8401;13,40;1079,67;4084
8402;13,40;1078,99;4039
8403;13,39;1079,49;4055
8404;13,40;1079,40;4036
8405;13,39;1079,90;4016
8406;13,39;1080,03;4017
8407;13,39;1079,62;4077
8408;13,39;1079,22;4078
8409;13,39;1079,22;4000
8410;13,39;1080,44;3986
8411;13,39;1080,44;4070
8412;13,39;1079,62;4031
8413;13,39;1079,90;4066
8414;13,39;1079,49;4039
8415;13,39;1080,30;4010
8416;13,39;1080,58;4037
8417;13,39;1080,30;4016
8418;13,39;1080,30;4081
8419;13,39;1079,62;4041
8420;13,37;1079,85;4071
8421;13,39;1080,17;3974
8422;13,39;1080,98;4027
8423;13,39;1080,44;4039
8424;13,39;1080,58;4031
8425;13,37;1080,67;4059
8426;13,37;1080,39;4026
8427;13,37;1080,67;3966
8428;13,37;1080,94;4083
8429;13,37;1079,85;4054
8430;13,37;1080,39;3994
8431;13,37;1080,94;4009
8432;13,37;1081,07;3946
8433;13,37;1081,07;3989
8434;13,37;1080,80;4047
8435;13,37;1080,67;4050
8436;13,35;1080,75;3975
8437;13,37;1081,48;4019
8438;13,37;1080,94;4038
8439;13,37;1081,07;4015
8440;13,37;1081,21;4014
8441;13,35;1081,43;4022
8442;13,35;1080,89;4045
8443;13,35;1081,16;4012
8444;13,35;1081,30;4039
8445;13,35;1081,30;4006
8446;13,35;1081,71;4029
8447;13,35;1081,30;4047
8448;13,35;1081,57;3986
8449;13,35;1081,71;4065
8450;13,35;1081,43;4055
8451;13,32;1081,25;4031
8452;13,35;1081,98;3989
8453;13,32;1081,93;4017
8454;13,35;1082,12;3993
8455;13,32;1082,07;4063
8456;13,32;1081,39;4081
8457;13,32;1081,25;4027
8458;13,32;1081,80;4047
8459;13,32;1082,07;3981
8460;13,32;1082,75;4016
8461;13,32;1081,80;4059
8462;13,32;1081,80;4016
8463;13,32;1082,20;4022
8464;13,32;1082,20;3961
8465;13,32;1083,02;4066
8466;13,32;1082,07;4016
8467;13,31;1082,29;4050
8468;13,32;1082,07;4021
8469;13,32;1082,07;4069
8470;13,31;1082,02;4014
8471;13,31;1082,84;3990
8472;13,31;1082,70;4045
8473;13,31;1082,57;4032
8474;13,31;1082,84;4031
8475;13,31;1082,57;4063
8476;13,31;1082,57;3993
8477;13,31;1083,38;4032
8478;13,29;1082,52;4080
8479;13,31;1082,29;4031
8480;13,31;1082,84;4050
8481;13,29;1082,79;4039
8482;13,31;1082,97;4000
8483;13,29;1083,20;4051
8484;13,29;1082,66;4025
8485;13,29;1083,20;4039
8486;13,29;1082,93;4031
8487;13,31;1083,38;4027
8488;13,29;1083,20;4032
8489;13,29;1083,20;4058
8490;13,29;1082,93;4016
8491;13,29;1083,47;4032
8492;13,29;1083,61;4019
8493;13,29;1083,34;4047
8494;13,29;1083,34;4062
8495;13,29;1083,20;4016
8496;13,29;1083,47;4034
8497;13,29;1083,88;4013
8498;13,29;1083,34;4055
8499;13,27;1083,29;3984
8500;13,29;1084,29;4011
8501;13,29;1083,47;4051
8502;13,29;1083,61;4057
8503;13,29;1083,47;4069
8504;13,27;1083,70;4022
8505;13,29;1084,42;4016
8506;13,29;1083,88;4078
8507;13,27;1083,42;4014
8508;13,27;1084,38;4001
8509;13,27;1084,51;4035
8510;13,27;1083,83;4000
8511;13,27;1084,51;4031
8512;13,27;1083,83;4051
8513;13,27;1083,83;3952
8514;13,27;1084,38;4036
8515;13,27;1083,83;4044
8516;13,27;1083,97;3998
8517;13,27;1084,38;4016
8518;13,27;1084,51;3990
8519;13,27;1084,79;3982
8520;13,27;1084,92;3970
8521;13,27;1084,24;3947
8522;13,26;1084,60;3871
8523;13,27;1084,79;4034
8524;13,27;1083,70;4006
8525;13,27;1085,06;3927
8526;13,26;1084,88;4045
8527;13,27;1083,97;3998
8528;13,27;1084,79;3984
8529;13,27;1084,51;3969
8530;13,27;1084,79;3891
8531;13,27;1085,33;3833
8532;13,26;1085,01;3880
8533;13,26;1085,15;3894
8534;13,27;1084,92;3915
8535;13,26;1084,60;3887
8536;13,26;1085,42;3918
8537;13,26;1085,28;4037
8538;13,26;1084,60;4039
8539;13,26;1085,01;3999
8540;13,26;1085,96;4007
8541;13,27;1085,33;4011
8542;13,26;1085,28;3989
8543;13,26;1085,83;3946
8544;13,27;1086,15;4063
8545;13,26;1085,15;4016
8546;13,26;1085,28;3939
8547;13,26;1085,83;4008
8548;13,26;1085,28;3953
8549;13,26;1085,56;3983
8550;13,26;1085,42;4000
8551;13,26;1085,15;3952
8552;13,26;1085,96;3952
8553;13,26;1086,24;3921
8554;13,26;1086,10;3961
8555;13,24;1085,78;3910
8556;13,26;1086,24;4003
8557;13,24;1085,51;4011
8558;13,26;1086,10;3983
8559;13,26;1086,24;4007
8560;13,26;1085,56;3985
8561;13,26;1085,96;3971
8562;13,24;1085,78;3969
8563;13,24;1086,19;3913
8564;13,24;1086,46;3926
8565;13,24;1086,32;3971
8566;13,24;1086,60;3997
8567;13,24;1086,32;4029
8568;13,24;1086,19;4017
8569;13,24;1086,87;4009
8570;13,24;1086,32;4050
8571;13,24;1086,05;4015
8572;13,24;1086,73;4022
8573;13,22;1086,28;4050
8574;13,24;1086,46;3974
8575;13,24;1087,14;4045
8576;13,24;1086,60;4031
8577;13,24;1086,87;3976
8578;13,24;1087,68;4016
8579;13,24;1086,87;4059
8580;13,24;1086,46;4068
8581;13,24;1086,60;4051
8582;13,24;1086,73;4042
8583;13,24;1086,87;4023
8584;13,22;1087,23;4019
8585;13,24;1087,14;4039
8586;13,22;1086,82;4063
8587;13,24;1087,28;3994
8588;13,22;1087,50;4046
8589;13,22;1087,23;4023
8590;13,22;1087,37;3998
8591;13,22;1087,23;4080
8592;13,22;1086,82;4017
8593;13,22;1087,37;4051
8594;13,22;1087,37;4095
8595;13,22;1087,50;4003
8596;13,22;1087,91;4019
8597;13,24;1087,68;4046
8598;13,22;1087,50;4033
8599;13,22;1087,64;4030
8600;13,22;1087,77;4039
8601;13,22;1087,50;4047
8602;13,22;1087,77;4009
8603;13,22;1088,05;3991
8604;13,22;1087,91;4012
8605;13,22;1087,91;4015
8606;13,22;1087,91;3982
8607;13,22;1088,32;4015
8608;13,21;1087,86;4006
8609;13,22;1088,18;3969
8610;13,22;1088,45;4050
8611;13,21;1087,86;4010
8612;13,21;1088,14;4014
8613;13,21;1088,41;4031
8614;13,21;1087,86;4035
8615;13,21;1088,27;3966
8616;13,21;1088,82;4033
8617;13,21;1088,68;3952
8618;13,22;1088,86;4035
8619;13,21;1088,14;4019
8620;13,21;1088,82;3895
8621;13,21;1089,50;4032
8622;13,21;1088,27;4037
8623;13,21;1088,54;3952
8624;13,21;1089,36;4001
8625;13,21;1088,82;4038
8626;13,21;1088,68;3998
8627;13,21;1089,36;3926
8628;13,19;1089,31;4058
8629;13,22;1088,86;3965
8630;13,21;1089,50;4032
8631;13,19;1088,90;3983
8632;13,21;1089,36;4060
8633;13,21;1088,41;4016
8634;13,21;1089,22;3972
8635;13,19;1089,31;4027
8636;13,19;1089,31;3959
8637;13,19;1089,86;4021
8638;13,19;1089,18;4005
8639;13,19;1089,18;3994
8640;13,19;1089,72;3981
8641;13,19;1089,72;3991
8642;13,19;1089,86;4007
8643;13,19;1089,58;4000
8644;13,19;1089,72;3987
8645;13,19;1089,31;4032
8646;13,19;1089,72;3923
8647;13,19;1090,13;4003
8648;13,19;1090,13;3947
8649;13,19;1090,40;4016
8650;13,19;1089,18;4035
8651;13,19;1089,72;3975
8652;13,19;1090,13;3938
8653;13,17;1090,49;4002
8654;13,17;1090,08;3986
8655;13,17;1090,49;3955
8656;13,19;1090,26;4047
8657;13,19;1089,99;3991
8658;13,17;1090,22;4001
8659;13,17;1090,08;4030
8660;13,17;1090,22;3991
8661;13,17;1090,62;3978
8662;13,19;1090,13;4038
8663;13,17;1090,08;3970
8664;13,17;1090,76;3970
8665;13,17;1090,76;4008
8666;13,19;1090,54;3983
8667;13,19;1090,81;3978
8668;13,17;1090,49;4041
8669;13,17;1090,08;4015
8670;13,17;1090,49;4012
8671;13,17;1090,76;3998
8672;13,17;1090,62;4004
8673;13,17;1090,76;4000
8674;13,17;1090,62;3990
8675;13,17;1091,31;3911
8676;13,17;1091,58;4045
8677;13,17;1090,35;4039
8678;13,17;1090,49;3991
8679;13,16;1091,12;3975
8680;13,16;1091,12;4050
8681;13,17;1090,49;4011
8682;13,17;1091,17;4001
8683;13,17;1091,03;4047
8684;13,17;1091,03;3998
8685;13,17;1091,58;4003
8686;13,17;1091,71;3980
8687;13,17;1091,31;4050
8688;13,16;1090,99;4016
8689;13,16;1091,26;4020
8690;13,17;1091,58;4015
8691;13,16;1091,12;4021
8692;13,16;1091,26;4064
8693;13,17;1091,03;4021
8694;13,17;1091,85;3984
8695;13,16;1092,21;3991
8696;13,16;1091,53;4031
8697;13,16;1091,67;3985
8698;13,16;1092,07;4039
8699;13,16;1091,26;4055
8700;13,17;1091,44;3999
8701;13,16;1092,07;4017
8702;13,16;1091,67;4029
8703;13,16;1091,80;4016
8704;13,16;1091,80;4032
8705;13,16;1091,94;4015
8706;13,17;1092,12;3984
8707;13,16;1092,75;4003
8708;13,16;1091,94;4016
8709;13,16;1091,94;4031
8710;13,16;1091,94;4036
8711;13,16;1092,21;3989
8712;13,16;1092,21;4039
8713;13,16;1091,80;4021
8714;13,16;1092,35;3998
8715;13,16;1092,75;4011
8716;13,16;1092,48;4034
8717;13,16;1092,48;3955
8718;13,16;1092,89;4013
8719;13,16;1092,48;4029
8720;13,16;1092,21;4025
8721;13,16;1092,35;3991
8722;13,16;1092,62;4037
8723;13,16;1092,48;3983
8724;13,16;1093,03;3993
8725;13,16;1093,03;3999
8726;13,16;1092,89;4019
8727;13,16;1092,89;4012
8728;13,16;1093,03;4002
8729;13,16;1093,16;4011
8730;13,13;1093,12;4054
8731;13,13;1092,71;4000
8732;13,13;1093,12;4039
8733;13,13;1092,98;4018
8734;13,13;1093,12;4034
8735;13,16;1093,16;4010
8736;13,13;1093,66;3998
8737;13,13;1093,80;3997
8738;13,13;1094,07;4003
8739;13,13;1093,66;4025
8740;13,13;1093,66;4051
8741;13,13;1093,12;4039
8742;13,13;1093,66;3997
8743;13,13;1094,20;4042
8744;13,13;1093,39;4057
8745;13,13;1093,25;4019
8746;13,13;1094,07;4017
8747;13,11;1094,43;4003
8748;13,13;1094,34;4011
8749;13,13;1094,20;4037
8750;13,13;1094,20;4025
8751;13,13;1094,07;4034
8752;13,13;1094,34;4029
8753;13,11;1094,02;4061
8754;13,13;1094,07;3978
8755;13,11;1094,70;4055
8756;13,13;1094,07;4051
8757;13,13;1094,20;4001
8758;13,11;1094,70;4010
8759;13,13;1095,16;3975
8760;13,13;1095,29;4041
8761;13,11;1094,16;4037
8762;13,13;1094,61;3999
8763;13,11;1094,70;4065
8764;13,11;1094,43;3999
8765;13,11;1095,11;4021
8766;13,11;1095,11;4011
8767;13,11;1094,84;4037
8768;13,11;1094,70;4023
8769;13,11;1095,11;3975
8770;13,11;1095,11;4016
8771;13,11;1095,52;3959
8772;13,11;1095,52;4047
8773;13,11;1094,97;4047
8774;13,11;1095,11;4037
8775;13,11;1095,24;4001
8776;13,11;1095,65;4018
8777;13,11;1095,24;4026
8778;13,11;1095,38;3981
8779;13,11;1096,06;3984
8780;13,11;1095,65;4027
8781;13,11;1095,79;3984
8782;13,11;1095,79;4029
8783;13,11;1095,65;3987
8784;13,11;1096,06;4016
8785;13,11;1095,79;4016
8786;13,10;1095,74;4037
8787;13,11;1095,52;4027
8788;13,10;1095,74;4031
8789;13,11;1095,92;3975
8790;13,11;1096,47;3997
8791;13,10;1096,29;4011
8792;13,11;1096,20;4032
8793;13,11;1096,20;3977
8794;13,10;1096,29;4016
8795;13,11;1096,60;3965
8796;13,11;1096,74;4054
8797;13,10;1095,74;4022
8798;13,10;1096,15;4003
8799;13,10;1096,56;4028
8800;13,10;1096,29;4029
8801;13,10;1096,69;3978
8802;13,11;1096,88;4030
8803;13,11;1096,33;4015
8804;13,10;1096,83;3961
8805;13,10;1097,37;3994
8806;13,10;1097,10;4017
8807;13,10;1096,56;4050
8808;13,10;1096,29;4018
8809;13,10;1096,97;3998
8810;13,10;1097,24;4017
8811;13,10;1096,83;4016
8812;13,10;1096,97;3990
8813;13,10;1097,24;4022
8814;13,10;1097,10;4003
8815;13,10;1097,37;3966
8816;13,10;1097,65;4023
8817;13,10;1097,10;4005
8818;13,10;1097,37;4016
8819;13,10;1096,97;4036
8820;13,08;1097,19;3965
8821;13,10;1097,78;4037
8822;13,10;1097,24;3999
8823;13,10;1097,78;3998
8824;13,10;1097,65;4009
8825;13,10;1097,92;3952
8826;13,08;1098,41;4002
8827;13,10;1097,65;4007
8828;13,10;1097,51;4047
8829;13,10;1097,51;3970
8830;13,10;1098,19;4026
8831;13,08;1097,60;4017
8832;13,10;1097,92;3995
8833;13,08;1098,41;3954
8834;13,10;1098,19;4037
8835;13,10;1097,92;3987
8836;13,08;1098,41;3991
8837;13,10;1098,46;3998
8838;13,08;1098,69;3951
8839;13,08;1098,55;4043
8840;13,08;1097,87;4011
8841;13,10;1098,19;4006
8842;13,08;1098,41;4018
8843;13,10;1098,46;3947
8844;13,08;1098,82;4006
8845;13,08;1098,55;4018
8846;13,08;1098,69;3959
8847;13,08;1098,69;3985
8848;13,08;1099,23;3942
8849;13,08;1098,96;4012
8850;13,08;1098,82;3963
8851;13,08;1098,96;4036
8852;13,08;1098,55;3962
8853;13,08;1099,23;3971
8854;13,08;1099,09;4002
8855;13,08;1098,96;3986
8856;13,06;1099,18;4007
8857;13,06;1099,05;3952
8858;13,08;1099,37;4031
8859;13,08;1099,23;3960
8860;13,06;1099,59;3981
8861;13,08;1099,50;4017
8862;13,06;1099,18;3986
8863;13,06;1099,32;4018
8864;13,08;1099,64;3987
8865;13,06;1099,73;3964
8866;13,08;1099,91;3999
8867;13,06;1099,45;4013
8868;13,06;1099,59;3952
8869;13,06;1100,00;4034
8870;13,06;1099,59;3962
8871;13,06;1100,41;3984
8872;13,04;1099,81;4025
8873;13,06;1099,59;3986
8874;13,06;1100,54;3925
8875;13,06;1100,41;4034
8876;13,06;1099,86;4003
8877;13,04;1099,81;3999
8878;13,06;1100,27;4014
8879;13,06;1100,00;4006
8880;13,06;1100,41;3984
8881;13,06;1100,68;3984
8882;13,04;1100,22;4033
8883;13,04;1100,22;3974
8884;13,04;1100,63;4005
8885;13,06;1100,68;3980
8886;13,06;1100,54;4031
8887;13,04;1100,36;3995
8888;13,06;1100,68;3999
8889;13,04;1100,63;4015
8890;13,04;1100,63;4001
8891;13,04;1100,63;3969
8892;13,04;1101,31;4006
8893;13,04;1100,63;4002
8894;13,04;1100,77;3993
8895;13,04;1101,04;3978
8896;13,04;1101,04;4018
8897;13,04;1101,04;3997
8898;13,06;1101,09;4016
8899;13,04;1101,04;3989
8900;13,04;1101,17;4013
8901;13,04;1101,04;3990
8902;13,04;1101,45;3990
8903;13,04;1101,31;4022
8904;13,04;1101,31;3935
8905;13,04;1102,13;3985
8906;13,04;1101,04;4035
8907;13,04;1100,77;4007
8908;13,04;1101,72;3951
8909;13,04;1101,99;4015
8910;13,04;1101,45;4003
8911;13,04;1101,45;3997
8912;13,03;1101,81;3971
8913;13,04;1102,13;4029
8914;13,04;1101,45;4000
8915;13,04;1102,13;3971
8916;13,04;1102,53;4021
8917;13,04;1101,31;4022
8918;13,04;1101,72;3991
8919;13,04;1102,26;4017
8920;13,03;1101,81;4016
8921;13,04;1102,26;3985
8922;13,04;1102,26;4021
8923;13,03;1101,94;4016
8924;13,04;1102,40;4039
8925;13,04;1102,13;4003
8926;13,04;1102,81;3972
8927;13,04;1103,08;4007
8928;13,04;1102,26;4031
8929;13,03;1101,94;4035
8930;13,03;1102,08;3999
8931;13,04;1102,81;3975
8932;13,03;1103,17;3981
8933;13,03;1102,76;4033
8934;13,04;1102,26;3986
8935;13,03;1103,03;3985
8936;13,04;1103,21;3987
8937;13,03;1103,30;3955
8938;13,04;1103,21;4048
8939;13,04;1102,53;4007
8940;13,03;1102,89;4031
8941;13,03;1102,76;3982
8942;13,04;1103,76;3951
8943;13,04;1103,89;3957
8944;13,03;1102,89;4038
8945;13,04;1102,40;3996
8946;13,04;1103,48;3955
8947;13,03;1103,98;3962
8948;13,03;1103,85;3995
8949;13,04;1103,62;4001
8950;13,03;1103,44;3991
8951;13,03;1103,57;4005
8952;13,03;1103,57;3999
8953;13,03;1103,57;3989
8954;13,04;1103,89;3973
8955;13,03;1104,12;4015
8956;13,03;1103,44;4015
8957;13,03;1103,71;3986
8958;13,03;1103,98;3971
8959;13,03;1104,39;3994
8960;13,03;1103,98;3996
8961;13,03;1104,12;3978
8962;13,03;1104,12;3999
8963;13,03;1104,25;3998
8964;13,03;1104,12;4003
8965;13,03;1104,25;4016
8966;13,01;1103,66;4008
8967;13,03;1104,25;3952
8968;13,03;1104,80;3990
8969;13,01;1104,21;4029
8970;13,01;1104,21;3968
8971;13,03;1104,93;3995
8972;13,01;1104,75;3974
8973;13,01;1104,61;4017
8974;13,01;1104,48;4006
8975;13,03;1104,53;4006
8976;13,01;1104,48;4025
8977;13,03;1104,66;3984
8978;13,03;1105,21;3985
8979;13,01;1104,89;3995
8980;13,01;1105,02;3984
8981;13,01;1104,75;3997
8982;13,01;1105,16;3990
8983;13,01;1105,29;3983
8984;13,01;1104,89;4016
8985;13,01;1104,75;3984
8986;13,01;1104,89;4023
8987;13,01;1105,29;3959
8988;13,01;1105,43;4013
8989;13,01;1105,29;3984
8990;13,01;1105,57;3996
8991;13,01;1105,43;3998
8992;13,01;1105,43;4010
8993;13,01;1105,16;4001
8994;13,01;1105,43;3984
8995;13,01;1105,97;3985
8996;13,01;1105,43;4004
8997;12,99;1105,52;4021
8998;13,01;1105,57;3959
8999;12,99;1105,93;4039
9000;12,99;1105,52;3970
9001;13,01;1106,25;3967
9002;12,99;1106,06;4003
9003;13,01;1105,43;4029
9004;12,99;1105,38;3984
9005;12,99;1106,06;3980
9006;12,99;1106,61;3949
9007;13,01;1106,38;4023
9008;13,01;1105,43;3997
9009;12,99;1106,20;3973
9010;12,99;1106,47;3952
9011;12,99;1106,47;4007
9012;12,99;1105,93;4009
9013;12,99;1106,33;3926
9014;12,99;1106,88;4023
9015;12,99;1105,79;4021
9016;12,99;1106,47;3923
9017;12,99;1107,15;4001
9018;12,99;1106,61;3985
9019;12,99;1106,33;4015
9020;12,99;1106,20;4000
9021;12,99;1106,88;3942
9022;12,99;1107,42;3999
9023;12,99;1106,47;4029
9024;12,99;1106,20;3973
9025;12,98;1106,97;3976
9026;12,98;1107,24;3962
9027;12,98;1107,37;3984
9028;12,99;1106,88;4016
9029;12,99;1106,88;3971
9030;12,98;1107,24;3999
9031;12,98;1106,97;4002
9032;12,98;1106,97;3977
9033;12,98;1107,51;3980
9034;12,98;1107,51;3997
9035;12,98;1106,97;4005
9036;12,98;1107,10;3967
9037;12,98;1107,51;3969
9038;12,98;1107,78;3965
9039;12,98;1108,05;3967
9040;12,98;1107,51;4011
9041;12,98;1107,24;3991
9042;12,98;1107,65;3961
9043;12,98;1107,92;3991
9044;12,98;1107,51;3994
9045;12,98;1107,78;3984
9046;12,98;1107,92;3955
9047;12,98;1107,92;4004
9048;12,95;1107,73;3968
9049;12,95;1108,01;3984
9050;12,98;1108,19;3899
9051;12,98;1108,33;4021
9052;12,98;1107,78;3957
9053;12,98;1108,19;3999
9054;12,98;1108,19;3953
9055;12,98;1108,33;3969
9056;12,98;1108,33;4095
9057;12,95;1108,01;3991
9058;12,95;1108,14;3980
9059;12,98;1108,60;4000
9060;12,95;1108,28;3966
9061;12,95;1108,69;3983
9062;12,95;1108,55;3963
9063;12,95;1108,55;4000
9064;12,95;1108,14;3968
9065;12,95;1108,82;3957
9066;12,95;1108,69;3985
9067;12,93;1108,77;3959
9068;12,95;1108,82;3998
9069;12,93;1108,50;3966
9070;12,95;1108,96;3959
9071;12,93;1108,50;3998
9072;12,95;1108,69;3935
9073;12,93;1109,45;3929
9074;12,95;1109,50;3997
9075;12,95;1108,82;3974
9076;12,93;1109,04;3952
9077;12,93;1109,32;3995
9078;12,95;1109,09;3955
9079;12,93;1109,32;3974
9080;12,93;1108,91;3991
9081;12,93;1109,18;3927
9082;12,93;1109,45;3975
9083;12,93;1109,72;3930
9084;12,93;1109,72;3983
9085;12,93;1109,32;3974
9086;12,93;1109,59;3936
9087;12,93;1109,86;3970
9088;12,93;1109,72;3983
9089;12,93;1109,45;3952
9090;12,92;1109,68;3971
9091;12,92;1110,09;3887
9092;12,93;1110,27;4015
9093;12,92;1109,13;3983
9094;12,92;1109,68;3905
9095;12,93;1110,54;3943
9096;12,93;1110,40;3951
9097;12,92;1109,95;3952
9098;12,93;1110,27;3952
9099;12,92;1109,95;3964
9100;12,92;1110,36;3886
9101;12,92;1110,49;4008
9102;12,92;1109,81;3897
9103;12,92;1110,63;3970
9104;12,92;1110,36;3950
9105;12,92;1110,22;3981
9106;12,92;1109,95;3939
9107;12,92;1110,63;3937
9108;12,92;1110,90;3875
9109;12,92;1110,49;3967
9110;12,92;1110,49;3927
9111;12,92;1111,17;3911
9112;12,90;1110,72;3971
9113;12,90;1110,44;3936
9114;12,90;1110,72;3905
9115;12,92;1111,58;3913
9116;12,92;1111,04;3951
9117;12,92;1110,63;3962
9118;12,90;1110,58;3965
9119;12,90;1110,99;3897
9120;12,90;1111,53;3947
9121;12,90;1110,99;3933
9122;12,90;1111,26;3927
9123;12,90;1111,40;3935
9124;12,90;1111,40;3966
9125;12,90;1110,99;3933
9126;12,90;1111,40;3961
9127;12,90;1111,40;3913
9128;12,88;1111,76;3938
9129;12,90;1111,12;4003
9130;12,90;1110,58;3969
9131;12,90;1111,67;3859
9132;12,90;1112,62;3943
9133;12,90;1111,67;3966
9134;12,88;1111,76;3943
9135;12,90;1111,94;3920
9136;12,88;1111,89;3993
9137;12,88;1111,48;3954
9138;12,88;1111,62;3933
9139;12,88;1112,16;3931
9140;12,88;1112,30;3958
9141;12,88;1112,03;3968
9142;12,88;1111,76;3940
9143;12,88;1112,16;3917
9144;12,88;1112,57;3951
9145;12,88;1112,16;3961
9146;12,88;1112,03;3942
9147;12,88;1112,30;3951
9148;12,87;1112,12;3995
9149;12,88;1112,03;3929
9150;12,87;1112,66;3952
9151;12,88;1112,44;3952
9152;12,88;1112,57;3937
9153;12,88;1112,71;3926
9154;12,87;1112,80;3961
9155;12,88;1112,44;3925
9156;12,87;1113,07;3925
9157;12,87;1112,93;3977
9158;12,87;1112,39;3952
9159;12,87;1112,52;3973
9160;12,87;1112,66;3955
9161;12,87;1112,80;3955
9162;12,87;1112,93;3920
9163;12,87;1113,34;3921
9164;12,87;1113,34;3968
9165;12,87;1112,93;3947
9166;12,87;1113,07;3952
9167;12,87;1113,34;3920
9168;12,87;1113,61;3937
9169;12,87;1113,20;3959
9170;12,87;1113,07;3963
9171;12,87;1113,20;3953
9172;12,87;1113,48;3902
9173;12,87;1114,02;3938
9174;12,85;1113,16;3963
9175;12,87;1113,61;3895
9176;12,85;1113,97;3942
9177;12,85;1114,11;3925
9178;12,85;1113,83;3957
9179;12,85;1113,29;3967
9180;12,87;1113,75;3891
9181;12,85;1114,11;3981
9182;12,85;1113,70;3890
9183;12,85;1114,24;3963
9184;12,85;1113,83;3954
9185;12,85;1113,97;3920
9186;12,85;1114,38;3931
9187;12,85;1114,24;3952
9188;12,85;1114,11;3952
9189;12,83;1114,19;3935
9190;12,83;1114,33;3937
9191;12,85;1114,24;3951
9192;12,83;1114,33;3933
9193;12,83;1114,19;3966
9194;12,83;1114,47;3919
9195;12,83;1115,15;3875
9196;12,83;1115,01;3971
9197;12,83;1114,19;3966
9198;12,83;1114,74;3883
9199;12,83;1114,60;3988
9200;12,83;1114,33;3919
9201;12,83;1115,01;3938
9202;12,83;1114,87;3951
9203;12,83;1114,87;3919
9204;12,83;1115,28;3938
9205;12,83;1114,60;3987
9206;12,83;1114,60;3905
9207;12,83;1115,55;3871
9208;12,83;1115,82;3954
9209;12,83;1115,28;3923
9210;12,82;1115,10;3977
9211;12,83;1114,87;3945
9212;12,83;1115,15;3947
9213;12,83;1115,55;3935
9214;12,82;1115,51;3923
9215;12,82;1115,64;3922
9216;12,82;1115,64;3943
9217;12,82;1115,51;3939
9218;12,82;1115,51;3937
9219;12,82;1115,37;3952
9220;12,82;1115,78;3915
9221;12,82;1116,05;3927
9222;12,82;1116,19;3930
9223;12,82;1115,91;3984
9224;12,82;1115,37;3968
9225;12,82;1115,78;3942
9226;12,82;1115,78;3967
9227;12,82;1116,05;3888
9228;12,82;1116,59;3937
9229;12,82;1116,19;3954
9230;12,82;1115,78;3975
9231;12,80;1116,00;3921
9232;12,82;1116,59;3923
9233;12,82;1116,59;3967
9234;12,82;1116,32;3947
9235;12,80;1116,41;3974
9236;12,80;1116,00;3973
9237;12,82;1116,05;3936
9238;12,80;1116,68;3948
9239;12,80;1116,54;3951
9240;12,80;1116,54;3925
9241;12,80;1116,95;3915
9242;12,80;1116,82;3969
9243;12,80;1116,54;3958
9244;12,80;1116,82;3913
9245;12,80;1117,09;3977
9246;12,80;1116,54;3972
9247;12,80;1116,82;3951
9248;12,80;1116,82;3953
9249;12,80;1117,09;3927
9250;12,80;1117,09;3984
9251;12,80;1116,68;3956
9252;12,80;1117,09;4011
9253;12,80;1117,22;3927
9254;12,77;1117,45;3931
9255;12,77;1117,31;3953
9256;12,77;1117,31;3968
9257;12,80;1116,95;3981
9258;12,80;1117,09;3957
9259;12,77;1117,45;3948
9260;12,77;1117,58;3929
9261;12,77;1117,58;3968
9262;12,80;1117,36;3995
9263;12,77;1116,90;3955
9264;12,77;1117,85;3872
9265;12,77;1118,53;3971
9266;12,77;1117,31;3998
9267;12,77;1117,31;3957
9268;12,75;1117,81;3920
9269;12,77;1118,26;3997
9270;12,77;1117,58;3956
9271;12,77;1118,13;3925
9272;12,77;1118,26;3986
9273;12,77;1117,58;3984
9274;12,77;1118,13;3904
9275;12,77;1118,67;3979
9276;12,77;1117,85;3982
9277;12,77;1118,13;3949
9278;12,75;1118,62;3939
9279;12,77;1118,53;3967
9280;12,77;1118,53;3932
9281;12,75;1118,62;3969
9282;12,75;1118,08;3983
9283;12,77;1118,26;3966
9284;12,75;1118,49;3938
9285;12,75;1118,76;3958
9286;12,75;1118,89;3984
9287;12,75;1118,35;3968
9288;12,75;1118,62;3943
9289;12,75;1119,44;3897
9290;12,75;1119,03;4025
9291;12,75;1118,49;3943
9292;12,75;1119,03;3942
9293;12,75;1119,30;3999
9294;12,75;1118,62;3950
9295;12,75;1119,30;3939
9296;12,75;1119,30;3971
9297;12,75;1119,03;3954
9298;12,75;1119,17;3982
9299;12,74;1119,25;3923
9300;12,75;1119,84;3949
9301;12,74;1119,93;3923
9302;12,75;1119,71;4016
9303;12,75;1118,89;3973
9304;12,75;1119,30;3967
9305;12,75;1119,84;3916
9306;12,75;1120,25;3997
9307;12,75;1119,44;3946
9308;12,75;1119,98;3952
9309;12,74;1119,80;4003
9310;12,75;1119,44;3953
9311;12,74;1120,34;3901
9312;12,74;1120,61;3967
9313;12,74;1119,93;3984
9314;12,74;1119,80;3971
9315;12,74;1120,07;3978
9316;12,74;1120,20;3958
9317;12,74;1120,34;3911
9318;12,74;1120,75;4016
9319;12,74;1119,80;3965
9320;12,74;1120,48;3920
9321;12,74;1120,75;3966
9322;12,74;1120,75;3963
9323;12,74;1120,75;3952
9324;12,74;1120,48;4004
9325;12,74;1120,20;3979
